,FC_1h,FC_2h,FC_3h,FC_4h,FC_5h,FC_6h,FC_7h,FC_8h,FC_9h,FC_10h,FC_11h,FC_12h,FC_13h,FC_14h,FC_15h,FC_16h,FC_17h,FC_18h,FC_19h,FC_20h,FC_21h,FC_22h,FC_23h,FC_24h
2021-01-07 11:00:00,0.9882481193481311,0.927040585431499,0.6950596661909954,0.6431230115604877,0.7324592457808642,0.8780163640154931,0.8354476229738373,0.9260954806783649,0.7069154325816456,0.6308555740440576,0.46629907261851355,0.4650431712917214,0.41183077331924933,0.345856358072421,0.3715628996487188,0.17464630480175322,0.3538453495338993,0.1663124690827747,0.15165923423891853,0.14475635775890394,0.06803698607125479,0.09201912221741367,0.1710858833915433,0.08041080051497679
2021-01-07 12:00:00,0.9126814665428711,0.6885187361136446,0.6378868065734264,0.7287378808703019,0.8757020243808935,0.8339259140259332,0.9250667306042659,0.7062354702467325,0.6304076287562808,0.46600183277160145,0.46484604589764966,0.4117003017035603,0.34576995236868563,0.37150565085794823,0.17460838421931874,0.35382023353246833,0.16629583240888657,0.15164821418734575,0.14474905833253104,0.06803215107609092,0.09201591959022139,0.17108376202629952,0.08040939536105589,0.32637706604667616
2021-01-07 13:00:00,0.6777876950436755,0.6329985547356737,0.7248246929370624,0.8729209261811137,0.832196332018752,0.923929507537645,0.7054666515342812,0.6298994705748089,0.46566706854842627,0.4646239087992953,0.4115529834233702,0.3456724466458566,0.3714410770381578,0.1745656003180411,0.35379189423597956,0.1662770623962584,0.15163578105463432,0.14474082268611446,0.06802669597506403,0.09201230623956394,0.17108136859783094,0.08040780999514786,0.32637601592900867,0.6661754893267031
2021-01-07 14:00:00,0.6989461262979882,0.7548654257776968,0.8969694075522546,0.8492875602934308,0.9345586471008765,0.7124554515099122,0.6346242430108887,0.4687899526953685,0.46668120104339383,0.4129181261056925,0.34657779056933313,0.37204029808223704,0.17496243847884152,0.35405482253648884,0.16645122143367422,0.15175113209494354,0.14481723045530326,0.06807730810839563,0.09204583054191304,0.17110357443037857,0.08042251880058278,0.32638575878909,0.666181942820784,0.8462223377696894
2021-01-07 15:00:00,0.7584919480585676,0.89862137720632,0.8506100101039009,0.9354985106724564,0.7130399584225908,0.6350085640439115,0.4690497726114862,0.4668529315358315,0.41303125864393064,0.34665286111759935,0.3720900838413266,0.17499539023758015,0.354076645060017,0.16646568012134808,0.1517607092729145,0.14482357372326435,0.06808150984730474,0.09204861375325595,0.17110541796497036,0.08042373992130931,0.3263865676408698,0.6661824785903102,0.8462226926537211,0.8515436087932181
2021-01-07 16:00:00,0.8736780171091633,0.839247699118448,0.9264026498785024,0.7065755405333711,0.630988302958208,0.46640639772580994,0.4650658801333565,0.41185008969451337,0.34587473115687517,0.3715737457154111,0.1746529618666778,0.3538500015926963,0.16631558396298105,0.15166126186152437,0.1447577015238562,0.06803788060565336,0.0920197140310077,0.17108627493002507,0.08041106001929489,0.32637816872542275,0.6661769152765767,0.8462190076102596,0.851541167887163,0.8740650375854179
2021-01-07 17:00:00,0.8642867260106354,0.9378085394304309,0.7157062872387184,0.6374775142248552,0.4704420779648174,0.46771939331645507,0.41364399508456523,0.34706043031582884,0.37235486008558005,0.1751712803357975,0.3541937433000795,0.16654309668985814,0.15181193369287055,0.14485753035198745,0.06810400544873801,0.09206351060655886,0.17111528549314614,0.0804302764746933,0.32639089725944115,0.666185346404898,0.8462245922613105,0.8515448670640972,0.8740674878532293,0.8778624846863646
2021-01-07 18:00:00,0.9344395869158264,0.714171646916923,0.6362489899612866,0.4695689671722654,0.4671764003659748,0.4132869700312663,0.3468190638241996,0.37219532656295873,0.1750661829119677,0.3541240045551425,0.166496846909687,0.1517813222966443,0.14483725774925096,0.06809057367349328,0.09205461363714598,0.17110939274883266,0.08042637315968039,0.32638831172263033,0.6661836338053281,0.8462234578693439,0.8515441156601276,0.874066990136146,0.877862155007582,0.8609539122235559
2021-01-07 19:00:00,0.638243085397398,0.6016616719214338,0.4418808119607509,0.44749846004527666,0.4010491384006679,0.33877252751776515,0.36675547235635375,0.1714706585362839,0.3517553465891387,0.16492509350494342,0.15073895697277392,0.14414734619024575,0.0676336751101071,0.09175189183606225,0.17090887520325307,0.08029356404551638,0.3263003398403308,0.6661253616599213,0.8461848597527946,0.8515185490337492,0.8740500551920398,0.877850937591481,0.8609464820102709,0.87770669702734
2021-01-07 20:00:00,0.5934562192753378,0.43814302746106043,0.4445062547156996,0.39892258148660503,0.3374500087458278,0.3658858987557718,0.1708827840237069,0.35136678523077597,0.1646691172242675,0.15056910062523007,0.14403469978770916,0.06755911770359076,0.09170251569287047,0.17087616064427785,0.08027189450256657,0.32628598741648085,0.6661158547089143,0.846178562394855,0.8515143778100196,0.8740472922562239,0.8778491074648574,0.8609452697658297,0.8777058940585752,0.9254703167930943
2021-01-07 21:00:00,0.4456650536706836,0.4479327217474693,0.4016655681181056,0.33939944621548973,0.36709826586021965,0.1716799314446826,0.3519056960846065,0.16502531557769312,0.15080375681975486,0.144190408918357,0.06766238186570898,0.09177086326492113,0.17092142428288962,0.08030188428870773,0.32630585211828944,0.6661290117293771,0.8461872775185334,0.8515201506654019,0.8740511160616341,0.8778516402776734,0.8609469474624813,0.8777070053360212,0.9254710528831499,0.9054128339782735
2021-01-07 22:00:00,0.44302298936498574,0.39942906485760526,0.3376090602324991,0.3658258405846761,0.1708886023710681,0.35138538674277375,0.1646735608780168,0.15057126114084274,0.14403724551731292,0.06756074832446819,0.09170346129282309,0.1708768128605933,0.08027234007468241,0.3262862773627571,0.6661160457589032,0.8461786897460872,0.8515144621815082,0.8740473480376709,0.8778491444260605,0.8609452942599061,0.8777059102798024,0.9254703275367193,0.9054123535219334,0.8748198590342245
2021-01-07 23:00:00,0.34464208468463786,0.31265224991286394,0.34584718722629265,0.15668979622197898,0.3425550622181442,0.15886750560370053,0.14664608228065246,0.14144286049618549,0.06585162050190807,0.09056934758252533,0.17012468418609986,0.079774527787081,0.3259565978319937,0.6658976139463944,0.8460340043921947,0.8514186324942485,0.8739838710841389,0.8778070976018992,0.86091744341954,0.8776874624358759,0.9254581079657384,0.9054042594879992,0.8748144976927243,0.7986365819977032
2021-01-08 00:00:00,0.27342150345692906,0.32797662208641015,0.14238388846872632,0.3323878698988506,0.1525444664170966,0.1424886003085354,0.13863219825175865,0.06399388604288883,0.08934551009310802,0.16931259110704303,0.07923595878331155,0.32560013453403713,0.6656615437333208,0.8458775941825538,0.8513150291487726,0.8739152513107554,0.8777616443160647,0.8608873353848803,0.8776675195725617,0.9254448982088681,0.9053955095461437,0.8748087018815284,0.7986327429573254,0.8925977365317387
2021-01-08 01:00:00,0.2952275243626114,0.12746587295752804,0.32044556409630465,0.144057083307647,0.13721024475988194,0.13516160960153442,0.061647597459909276,0.08779470790759197,0.1682909543256987,0.07855803858016872,0.32515054714330865,0.6653639747999118,0.8456805271579355,0.8511844608139008,0.87382876516425,0.8777043618050923,0.860849391826979,0.8776423859450267,0.9254282502773713,0.9053844822867175,0.8748013975927551,0.7986279047219006,0.8925945317722107,0.5687012639546658
2021-01-08 02:00:00,0.05512352016207758,0.2874918518987667,0.11767667714057524,0.11846172019311932,0.1235017873218194,0.05398110995359992,0.08261178537759208,0.16486525143254604,0.07630125553569693,0.32365302977911925,0.6643708418010497,0.8450232010556047,0.8507491421880407,0.8735403413235423,0.8775133149745755,0.860722855467024,0.8775585690937914,0.9253727304042589,0.9053477072114523,0.8747770385127432,0.7986117696381247,0.8925838441698541,0.5686941846804104,0.4380634883816247
2021-01-08 03:00:00,0.3253073904525367,0.1349025804453708,0.13225155737598948,0.133302208875503,0.060076052154268825,0.08661929056181758,0.167574521993715,0.07809197417870356,0.32483271861875407,0.665153639476715,0.8455423417492131,0.8510927464475727,0.8737678955520581,0.877664082850469,0.8608227214308171,0.8776247134810476,0.9254165440106301,0.9053767291304397,0.874796261958246,0.7986245028669144,0.8925922784667634,0.5686997714138156,0.43806718893266006,0.3697238728521422
2021-01-08 04:00:00,-0.004425286025929981,0.06878430430261435,0.08249482473778941,0.02396730221137114,0.0641630377736252,0.1528092385006111,0.06810991650036476,0.3182349808230663,0.660807184675004,0.8426581958610335,0.8491800204094114,0.8725019173266526,0.8768256802684048,0.8602672310878517,0.8772567665417594,0.9251728411120883,0.9052153019359167,0.8746893333725894,0.7985536758537192,0.8925453640588665,0.5686686960242138,0.4380466051283394,0.3697102385129198,0.4032904443620993
2021-01-08 05:00:00,0.07878680450251764,0.08705120837899381,0.027614819989867548,0.06675532449751964,0.1544213974942984,0.06916993238112054,0.318951603681449,0.6612808435007054,0.8429702326137958,0.8493870764029733,0.8726392340247663,0.8769165662323788,0.8603274209278823,0.8772966458021492,0.9251992564260308,0.9052327976340359,0.874700922407765,0.7985613523740485,0.8925504488077511,0.5686720640609623,0.4380488360646092,0.3697117162467863,0.40329142318625166,0.47204995261278915
2021-01-08 06:00:00,0.06123606548466207,0.015855390604380036,0.057341558860963024,0.14773104499612386,0.06500916117805448,0.3162158415334776,0.6594313337660619,0.841747781224216,0.8485817504144852,0.872104849625456,0.876562169820208,0.8600928561590555,0.8771413037086605,0.9250963332783272,0.9051646231686126,0.8746557683024955,0.7985314425921851,0.8925306367142474,0.5686589409900884,0.4380401436029048,0.36970595849248067,0.40328760934869495,0.4720474263958578,0.46439192232978543
2021-01-08 07:00:00,-0.0007835604830553761,0.049762109420679684,0.14166347501921553,0.06069694611767337,0.31353404857121486,0.657668019390725,0.8405556940009753,0.8477938288073401,0.8715857829758256,0.8762177364805047,0.8598644326871495,0.8769901167975007,0.9249962087310427,0.905098284848216,0.8746118269770403,0.7985023388621748,0.8925113585952187,0.5686461712581485,0.438031685228869,0.36970035583338556,0.4032838982326009,0.4720449682162993,0.46439029407616195,0.7513776536394006
2021-01-08 08:00:00,0.09630454181712854,0.16286469205044257,0.07766913769255142,0.3255961657606987,0.6651695239622264,0.8454880325646591,0.8511283322088347,0.8737897553260987,0.8776696684155604,0.8608278807641337,0.8776290623622229,0.9254191083810811,0.9053783529816413,0.8747973883610558,0.7986252514279164,0.8925927674760654,0.5687000959645143,0.43806740469113603,0.3697240155760987,0.40329956997661925,0.47205534894096235,0.46439717008987924,0.7513822081863667,0.46719993000808047
2021-01-08 09:00:00,0.18683802395392293,0.08858957709541568,0.33433829548628324,0.6713825455847112,0.849351948772051,0.853668908267265,0.8755073096665421,0.8788049026080738,0.8615757498459183,0.878125320493396,0.9257482199745808,0.9055961824578894,0.8749416473946405,0.7987208314055502,0.8926560779560277,0.5687420284983322,0.438095180525293,0.3697424141530585,0.40331175676694386,0.4720634212290125,0.46440251705059726,0.7513857499213068,0.46720227598916625,0.21958544611776754
2021-01-08 10:00:00,0.15236822451325663,0.3633910302970863,0.694640105764243,0.8658810702581783,0.8639484701752846,0.8822662577060222,0.8833742838330598,0.864595926665415,0.8801149512495162,0.9270684650078435,0.9064717508756398,0.8755211608898352,0.7991046181097462,0.8929103589094743,0.5689104596866055,0.43820673782990444,0.3698163089767135,0.40336070433742066,0.4720958429635631,0.4644239925641169,0.7513999749745354,0.4672116984200951,0.21959168736538057,0.10320954309202303
2021-01-08 11:00:00,0.5195167936272284,0.7657592119667991,0.9228139856340283,0.9044106281807929,0.9074299216369082,0.8999197259942777,0.8757814591371776,0.887508137377261,0.9319389449117101,0.9097036203483577,0.8776644924451984,0.8005232274791899,0.8938498424917463,0.5695329220555089,0.43861904584994577,0.3700893936224792,0.40354159380774307,0.47221566326570563,0.46450335875107984,0.7514525455616662,0.46724652037671605,0.21961475283134363,0.10322482123897607,0.08419066936202937
2021-01-08 12:00:00,0.7581180232250672,0.9193332371525117,0.9016241876681915,0.9054496015435224,0.898688152796952,0.8749716834558768,0.8869606891984951,0.9315771037306015,0.9094652467742952,0.8775063165996305,0.8004183274255324,0.8937804121702446,0.5694869413588014,0.43858858097122255,0.3700692142277806,0.4035282283562234,0.4722068100786682,0.46449749444320243,0.751448661180246,0.4672439474395533,0.21961304855693548,0.10322369235688075,0.08418992161097277,0.3984603389093506
2021-01-08 13:00:00,0.9637845150359347,0.9218728326400375,0.9216592314476775,0.9102083182770242,0.8821361449393514,0.89167141746989,0.9347617876775103,0.9115701945036031,0.8788930131384625,0.8013384877177896,0.8943906498692097,0.5698908401000734,0.4388560656252074,0.37024643832675,0.40364561845239644,0.4722845612532066,0.46454899630900587,0.7514827757647515,0.46726654414848834,0.21962801616847633,0.10323360667490993,0.08419648868494677,0.39846468882022545,0.6605582909130482
2021-01-08 14:00:00,0.9203042136402375,0.9209446871030504,0.9096363047229017,0.8817296155590202,0.8914185943579023,0.9345955531344049,0.9114578117783959,0.8788187326867185,0.8012895532744768,0.8943581787910759,0.5698693057259323,0.4388418126437472,0.3702369991940552,0.4036393644794602,0.47228041873258597,0.46454625258654286,0.7514809583410672,0.4672653402959115,0.2196272187644723,0.10323307849032307,0.0841961388235171,0.3984644570780237,0.6605581374112105,0.8040118506291358
2021-01-08 15:00:00,0.9395462872992445,0.9181097888658944,0.8885128863481331,0.8962394571690075,0.9375936772487697,0.9134291180739585,0.8801514326753891,0.8021704142521333,0.894938471998314,0.5702543667340291,0.4390971798287034,0.370406019372161,0.40375129922754754,0.47235458199607655,0.46459537701535525,0.7515134950044077,0.4672868923673625,0.21964149475139658,0.10324253457269851,0.08420240234481575,0.3984686059391808,0.66056088554558,0.8040136709435752,0.6863478100259096
2021-01-08 16:00:00,0.92665090337668,0.8924035730421431,0.8993540651573748,0.9398072255927914,0.9148057373490883,0.8810565780730242,0.802782337048651,0.8953429283030885,0.5705208142805076,0.439273984519112,0.3705232738204882,0.4038289065667339,0.4724059779776624,0.4646294298344292,0.7515360509870833,0.4673018319082869,0.21965139060488587,0.10324908953774392,0.08420674420151304,0.398471481898888,0.6605627905375087,0.8040149327775086,0.6863486458418561,0.5488733760041027
2021-01-08 17:00:00,0.9076868832050111,0.9063159869787029,0.9453804467294302,0.9187666192526694,0.8835198747928401,0.8044019872520384,0.8964378914818516,0.5712445408088654,0.43975076076298797,0.37083964481848297,0.4040387194780931,0.4725448470952936,0.46472139684022323,0.7515969844630565,0.4673421931607703,0.2196781231393051,0.10326679699243407,0.08421847353306212,0.3984792511358539,0.6605679367258854,0.8040183415343477,0.6863509037438373,0.548874871597486,0.7262854047983924
2021-01-08 18:00:00,0.939203198798988,0.9603613765917681,0.9307592898252556,0.8920430520868985,0.8097026034233717,0.8999231167861829,0.5736007244897334,0.44130810320938346,0.3718655901900114,0.40471949870157103,0.47299633054913764,0.4650202207231494,0.7517948825864207,0.46747331214677,0.2197649740273397,0.10332432108326059,0.0842565771118672,0.39850449076045447,0.6605846548673782,0.8040294152994817,0.6863582388372836,0.5488797302373971,0.7262886230734826,0.7822301528337793
2021-01-08 19:00:00,0.984459456534482,0.9417365550130613,0.9008306725079935,0.8159479552312576,0.9038071393339272,0.5761545207331212,0.44303459504491977,0.3730067317065529,0.4054712594076793,0.47349517101759564,0.4653510448873565,0.752013845563851,0.46761832184912505,0.21986105136657708,0.10338796100671747,0.08429872784653404,0.3985324111294163,0.6606031491834872,0.8040416655051965,0.6863663531304297,0.5488851050216512,0.7262921832382552,0.7822325110224523,0.8146379734386053
2021-01-08 20:00:00,0.939610016530208,0.8998619821843724,0.8151724904206756,0.9032560173777383,0.5758117746124476,0.44280923493316643,0.37285437718962344,0.4053705592126814,0.473428831787448,0.465307024639457,0.7519846519385531,0.46759899943012184,0.21984825496482316,0.10337948264828792,0.08429311193246128,0.39852869153185655,0.6606006853465677,0.8040400334716481,0.6863652721092887,0.5488843889747015,0.7262917089396562,0.782232196855207,0.8146377653399114,0.7214312407498915
2021-01-08 21:00:00,0.905806845677613,0.8178805212358169,0.9054238748982549,0.5773524684790713,0.44376740188696107,0.37348438464634126,0.40579647523208445,0.47371034510960625,0.4654924798619486,0.7521077131325129,0.4676806119279288,0.21990227192443118,0.10341525574256535,0.0843168136824728,0.3985443911501901,0.660611083700475,0.8040469212727739,0.6863698345551321,0.5488874110329283,0.7262937106910494,0.7822335227848566,0.8146386436129371,0.7214318225020387,0.7049013042137235
2021-01-08 22:00:00,0.8543136189176034,0.9220200425521481,0.5906381839366223,0.45320954470558933,0.37935651110689844,0.4096574761174625,0.47632057156086005,0.4672177343403025,0.7532442755185653,0.46843479249161535,0.22040243414145028,0.10374629869554645,0.08453604910136371,0.39868964733216655,0.6607072988160891,0.8041106475877802,0.6864120464463747,0.548915371983633,0.7263122313757883,0.7822457905188633,0.8146467695731886,0.7214372049985377,0.7049048694819309,0.6263268015490244
2021-01-08 23:00:00,0.982812820625977,0.6183307821853724,0.4753782759624627,0.3951118031198866,0.41945578873573247,0.4827630918213589,0.471573194827343,0.7561230593524165,0.470331276438872,0.22166087041377172,0.10458087638986523,0.0850884320183822,0.39905546662875685,0.6609496753197802,0.8042711934799237,0.6865183810698942,0.5489858073377388,0.7263588874105228,0.7822766943933276,0.8146672396863107,0.7214507640898484,0.7049138507911239,0.6263327506055881,0.6782856561500065
2021-01-09 00:00:00,0.5529918934073316,0.445614813026904,0.37128528438136077,0.40252230905082637,0.4722320570724596,0.4646489000658864,0.7514418956129623,0.4672372158827383,0.21962256656214216,0.10322833369915933,0.08419144423671668,0.39846177627405505,0.6605564998951641,0.8040106919545971,0.6863458294852668,0.5488715209642661,0.7262831848696326,0.7822265493997785,0.8146340248065107,0.7214287632126564,0.7048992777449964,0.6263230976701403,0.6782792622203744,0.6311691097054727
2021-01-09 01:00:00,0.3974051942553273,0.3493246231537172,0.3849421602830652,0.4597378653995837,0.45687868572631696,0.7463328768194862,0.4637832679582021,0.21733964619638424,0.10172439242520362,0.083193484695153,0.3977999431788557,0.6601184516484948,0.8037205915613154,0.6861536211471655,0.5487442055741685,0.7261988598589239,0.7821706930682031,0.8145970258451338,0.7214042559594317,0.704883044626835,0.6263123450997907,0.6782721399024613,0.6311643920110677,0.5903639741809802
2021-01-09 02:00:00,0.25687801287197987,0.3428304667710191,0.42602622852627214,0.432919863860489,0.731432738731706,0.4539862299114915,0.21071636673786118,0.09734667165629572,0.08030953173342632,0.3958862591637837,0.6588493226285507,0.8028805916489263,0.68559732556376,0.5483756274817022,0.7259547202753485,0.7820089916982143,0.814489915922913,0.721333306869802,0.7048360495966799,0.6262812165244864,0.6782515208080573,0.6311507342770886,0.5903549275453253,0.5411010745930557
2021-01-09 03:00:00,0.4417516192273336,0.4710872344561092,0.46899251120292534,0.7570695280443742,0.4699299062335278,0.22119954498837216,0.10443381563140335,0.08499384825160439,0.39897219113829724,0.6608970324107831,0.8042386047214016,0.6864961552682076,0.5489708834899986,0.7263491119092418,0.7822702297132574,0.814662942125002,0.7214479182862001,0.7049119676394345,0.6263315028738562,0.6782848294878893,0.6311727974395434,0.590369541805178,0.5411107548141272,0.4612063022130286
2021-01-09 04:00:00,0.486164110695989,0.47586039732008995,0.7625674708616794,0.47383728792144,0.22362956959632646,0.10603158898077221,0.08607402160132446,0.3996861421857659,0.6613673687676607,0.8045507024496964,0.6867031342056485,0.5491078768819899,0.7264398367031335,0.7823303401517896,0.8147027582120991,0.7214742897403368,0.7049294359169243,0.6263430737755952,0.6782924937846264,0.6311778741175952,0.590372904519436,0.5411129822182936,0.46120777760521164,0.5114487012223651
2021-01-09 05:00:00,0.506160703478838,0.7763700018835273,0.4848866159093551,0.23148231439167466,0.11091525907415319,0.08928509933970291,0.4018569886316939,0.6628022107718312,0.8054959470338021,0.6873303633855078,0.5495238466805803,0.7267151551214199,0.7825126716233338,0.8148235633883095,0.7215543089439101,0.7049824351669997,0.6263781801296956,0.6783157480622134,0.6311932772113085,0.5903831072230196,0.5411197403338293,0.4612122540648649,0.5114516663481735,0.43836730958901976
2021-01-09 06:00:00,0.7295791262100616,0.463572226885072,0.21441952534098996,0.09878875436197193,0.08174355177340421,0.3968983212688257,0.6594499078074509,0.803280209889878,0.6858706810448679,0.5485552557224626,0.726072798868391,0.7820875145370272,0.8145420002525547,0.7213677570341323,0.7048588664945818,0.6262963366886402,0.6782615355060282,0.6311573670787262,0.5903593211847153,0.5411039849341178,0.4612018179279442,0.5114447536303286,0.4383627307299042,0.37815676076756993
2021-01-09 07:00:00,0.5255076531591415,0.24263262781000275,0.12137416440331408,0.09779497692314493,0.406880800898925,0.6660135203163042,0.8077175346911417,0.688803573890856,0.5504873855809241,0.7273548884427534,0.7829377787771922,0.8151047656420638,0.721740452192858,0.7051057986557786,0.6264599001674203,0.6783698687726437,0.631229126320852,0.5904068541564119,0.541135469671271,0.4612226727929836,0.5114585675754522,0.43837188084988543,0.37816282164134263,0.17773750252742324
2021-01-09 08:00:00,0.07039454012406815,0.04291550012534576,0.034986531593171874,0.3622429104581396,0.6382529428037871,0.7894645874710193,0.6764636840380108,0.5423312157509887,0.7219817704713083,0.7793723773613195,0.8127402402716286,0.7201754410136995,0.7040693594917908,0.6257731991016283,0.6779150101804757,0.6309278590850045,0.5902072967240811,0.5410032838022204,0.46113511594152085,0.5114005716547098,0.4383334652348713,0.3781373757977847,0.17772064766145848,0.13451080644747976
2021-01-09 09:00:00,0.0061105654909958534,0.01822098310708728,0.34882160071235346,0.6287144332792033,0.7835325299656953,0.6725632776973074,0.539694349274294,0.7202389080098718,0.7782242151959203,0.811978362525426,0.7196701741306927,0.7037349379075476,0.6255517261614932,0.6777682715108855,0.6308306619959196,0.5901429200169787,0.540960641095538,0.46110686962077174,0.5113818619474774,0.4383210722961163,0.378129166903814,0.1777152102310884,0.134507204792071,0.2081581549083369
2021-01-09 10:00:00,0.05603304313024706,0.3660459194613229,0.6425030019789952,0.7933320500099024,0.6786576592437102,0.5437014858209175,0.7229479293538951,0.7800147691164385,0.8131579428492524,0.7204528997993,0.7042540308470617,0.625895298813967,0.6779958048074146,0.6309814160031578,0.5902427767944207,0.5410267793983834,0.4611506791968692,0.511410881196831,0.4383402939733157,0.3781418989613146,0.17772364375215366,0.13451279101157032,0.20816185511897034,0.22277351845406274
2021-01-09 11:00:00,0.4315781654739991,0.6723545438671351,0.8172290785146704,0.6956412501390434,0.5542636850385578,0.7298927151661168,0.7847097858137937,0.8162611596522111,0.7224972355991839,0.7056105761144764,0.6267949410496676,0.6785912520687208,0.6313757549509721,0.5905040492213575,0.5411998416145483,0.461265303777764,0.5114868077640895,0.43839058736083764,0.3781752121338378,0.17774570973649478,0.13452740718368217,0.20817153662032956,0.22277993130523727,0.31757865844743516
2021-01-09 12:00:00,0.769638416240553,0.8615442632961258,0.7311168459352273,0.5794761504984527,0.7455725018847464,0.7950194531565885,0.8232310017218422,0.7271040202857288,0.7086454317030645,0.6288087584402451,0.6799267881714007,0.6322597077970687,0.5910894529302981,0.5415877055286263,0.4615222179471149,0.511656970146384,0.4385033018018702,0.3782498736293703,0.17779516377815052,0.1345601645594025,0.2081932346073334,0.22279430367914352,0.31758817844763615,0.5861936629450133
2021-01-09 13:00:00,0.9179127596222315,0.7567940755684787,0.6000315204947031,0.7601811798904184,0.8041046794996622,0.8292046583162779,0.7311425058795947,0.7113147079082912,0.6305672230441103,0.6810936399363726,0.6330335479008871,0.5916016353870819,0.5419269018004405,0.4617469551525976,0.5118058320806169,0.43860189777042285,0.37831518294940697,0.17783842435294003,0.13458881936001202,0.20821221497856962,0.22280687598810772,0.31759650612915175,0.5861991790504403,0.7398434669716235
2021-01-09 14:00:00,0.758705501884096,0.6009022219615154,0.7608782017678654,0.8046000521527641,0.8295127336038468,0.7313450694595952,0.711451650848807,0.6306577368082669,0.6811532685540931,0.6330731152357524,0.5916278759014635,0.5419442696404594,0.4617584571212922,0.5118134528020599,0.4386069456009848,0.3783185262872852,0.17784063895792523,0.13459028630354378,0.20821318664791552,0.22280751960259854,0.3175969324495926,0.5861994614377778,0.7398436540198821,0.8453261135973417
2021-01-09 15:00:00,0.5348403124791791,0.7307853852063667,0.7805098762464869,0.812391873070614,0.7206975014132446,0.7044507339015618,0.6259247727035613,0.6780249700443568,0.6310122561201149,0.5902603663757362,0.541037356058864,0.4611581971657536,0.5114159266151682,0.43834356144328046,0.378144065298158,0.17772508792544486,0.1345137460608583,0.20816248676478638,0.2227739371768203,0.31757468811723905,0.5861847271306575,0.7398338942679223,0.8453196489143865,0.8524923271512272
2021-01-09 16:00:00,0.6946290321329841,0.7640397725347405,0.7992070754695071,0.7113270808000587,0.6986232119199324,0.6220930998535703,0.6754345707871398,0.6293001066178786,0.5891324372800837,0.540288904225866,0.46066183416443934,0.51108739825354,0.4381259913294009,0.3779999124773492,0.1776296036566757,0.13445050380883905,0.20812059551367748,0.22274618861657494,0.3175563081150106,0.5861725525819538,0.7398258300321969,0.8453143073031535,0.8524887889646797,0.9307822886077924
2021-01-09 17:00:00,0.6417768873676971,0.7435133390267968,0.666742623076042,0.6669370886798026,0.602387305704412,0.6624777502608736,0.6205406588306771,0.5833427953447957,0.5364748064594668,0.4581309406220184,0.5094089443312738,0.43701507106400933,0.37726419807067096,0.17714215018642995,0.1341276232859034,0.20790674152844169,0.22260453314558654,0.317462476222509,0.5861104005143141,0.7397846617360718,0.8452870380505149,0.8524707262801092,0.9307703242126366,0.9705749660115062
2021-01-09 18:00:00,0.8334145881352146,0.7076948422787368,0.699720532606668,0.6256864619021327,0.6769676382286101,0.6300679519924034,0.5897837139972018,0.5407319940856359,0.46093548881301216,0.5112699382912413,0.43824925676129994,0.3780810700051268,0.1776831291111222,0.13448605320351456,0.208144159141195,0.22276178234163851,0.31756663705404425,0.5861793961406694,0.7398303628374964,0.8453173095531076,0.8524907776625963,0.9307836059039931,0.9705837635633378,0.9300641338271994
2021-01-09 19:00:00,0.7460963235763748,0.7172133471715971,0.6396899693207165,0.686919914975049,0.6362573338676971,0.5938533145177233,0.5434832441474864,0.46275395421397353,0.5124679061278716,0.4390441837001073,0.37860825465987125,0.17803205743664235,0.13471713333048735,0.20829726312933938,0.22286319570470403,0.31763380633279337,0.5862238886284136,0.7398598344441912,0.8453368308613101,0.8525037081897268,0.9307921708883199,0.9705894368618434,0.9300678917173898,0.8456179539245627
2021-01-09 20:00:00,0.703876751460892,0.6336148235760356,0.6820565839090935,0.6328009700274702,0.591703780672136,0.542069897187623,0.4617984621721546,0.5118363643996097,0.4386281369182726,0.37833218147612474,0.17784896948358345,0.13459595269233934,0.20821701043787863,0.22281002364147678,0.31759858610229275,0.5862005611554989,0.7398443824798098,0.8453265955555314,0.852496928560753,0.9307876801966372,0.9705864622960357,0.93006592141609,0.8456166488326626,0.9199361979411426
2021-01-09 21:00:00,0.583404808888499,0.6591846933842489,0.6144913556739382,0.5786911586396661,0.5339772678315678,0.45647745123708006,0.5082390993632971,0.4362504897180678,0.3767658360998566,0.17680960089871875,0.13390665768695653,0.20776078594451924,0.22250788590675313,0.3173984023272486,0.5860679629775909,0.7397565585116038,0.8452684215375603,0.8524583943752213,0.9307621560465668,0.9705695556055852,0.9300547226817102,0.8456092309833592,0.9199312844920964,0.8713526558021427
2021-01-09 22:00:00,0.6796507709280398,0.6238141548797859,0.5861543308671243,0.5392813358192372,0.45977608361081834,0.5104079938176465,0.43771676901786283,0.37773498761821395,0.1774480581095074,0.13433031416638197,0.2080417491172748,0.2226938473313131,0.31752155652957736,0.5861495597803116,0.7398106067848043,0.8453042194188136,0.8524821066559334,0.9307778629455606,0.9705799594909024,0.9300616140088671,0.8456137956935597,0.9199343080777296,0.871354658570511,0.9426522270290523
2021-01-09 23:00:00,0.688787639729949,0.615751343370677,0.5629746061402044,0.4766148637973825,0.520880134368407,0.4446023400643782,0.3823899722222493,0.18052481531228687,0.13635721892250313,0.20938672779180215,0.22358581876108147,0.3181119267055677,0.586540536394278,0.7400696514705312,0.8454758060187594,0.8525957538895226,0.9308531421244025,0.9706298240514972,0.9300946431363875,0.845635673532128,0.9199487996249458,0.8713642575224799,0.9426585852010055,0.9029637783265394
